contract_key_canon,source,source_record_id,source_dataset,buyer_name,buyer_id,supplier_name,supplier_id,contract_title,procedure,publication_date,award_date,estimated_value_eur,awarded_value_eur,cpv_codes_raw,cpv_code_list,source_file
3035/13314LO5540EP306/13DIRECCIONGENERALDECARRETERAS20140524,boe,BOE-B-2014-18409,boe_2014_2024,Dirección General de Carreteras.,MINISTERIO DE FOMENTO,"ACCIONA INGENIERIA, S.A. y BERCEO INGENIEROS S.L. -UTE-.",,"Redacción de los proyectos de trazado y construcción: Autovía A-68. Tramo: Arrúbal-Navarrete. Provincia de La Rioja. Coeficiente de mayoración de la puntuación económica: 2,5.",Abierto,2014-05-24 00:00:00,,1876535.28,1092143.53,71300000 (Servicios de ingeniería).,['71000000' '71300000'],boe_sample.csv
V03/1401COMITEEJECUTIVODELAMANCOMUNIDADDELOSCANALESDELTAIBILLA20140524,boe,BOE-B-2014-18417,boe_2014_2024,Comité Ejecutivo de la Mancomunidad de los Canales del Taibilla.,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE",No disponible,,"Servicio de dirección, control y vigilancia de las obras correspondientes al proyecto 02/14, de mejora del abastecimiento a El Consejero, Las Canales y Los Cautivos (Mu/Lorca). Programa Cohesión Feder 2007-2013.",Abierto,2014-05-24 00:00:00,,139560.37,,71520000 (Servicios de supervisión de obras).,['71000000' '71520000'],boe_sample.csv
14043DIRECCIONDELCANALDEEXPERIENCIASHIDRODINAMICASDEELPARDO20140526,boe,BOE-B-2014-18594,boe_2014_2024,Dirección del Canal de Experiencias Hidrodinámicas de El Pardo.,MINISTERIO DE DEFENSA,No disponible,,Servicio para la Integración de sistemas y el desarrollo de nuevas técnicas experimentales.,Abierto,2014-05-26 00:00:00,,42700.0,,71340000 (Servicios integrados de ingeniería).,['71000000' '71340000'],boe_sample.csv
3089/132AC552/13DIRECCIONGENERALDECARRETERAS20140531,boe,BOE-B-2014-19424,boe_2014_2024,Dirección General de Carreteras,MINISTERIO DE FOMENTO,"AECOM INOCSA, S.L.U., y LCA, S.L. (UTE).",,"Realización de inspecciones principales y actualización de inventarios de obras de paso existentes dentro del sistema de gestión de la Red de Carreteras del Estado. 10.º itinerario-zona sur. Coeficiente de mayoración de la puntuación económica: 1,5.",Abierto,2014-05-31 00:00:00,,2636060.93,1818091.21,71300000 (Servicios de ingeniería).,['71000000' '71300000'],boe_sample.csv
3093/132PYO503/13DIRECCIONGENERALDECARRETERAS20140531,boe,BOE-B-2014-19425,boe_2014_2024,Dirección General de Carreteras.,MINISTERIO DE FOMENTO,"ALAUDA INGENIERÍA, S.A.",,Contrato de servicios para la realización de los informes anuales de supervisión y seguimiento y control técnico y económico de los contratos de obras. Coeficiente de mayoración de la puntuación económica: 1.,Abierto,2014-05-31 00:00:00,,904545.18,646749.8,71300000 (Servicios de ingeniería).,['71000000' '71300000'],boe_sample.csv
3073/132AC528/13DIRECCIONGENERALDECARRETERAS20140531,boe,BOE-B-2014-19426,boe_2014_2024,Dirección General de Carreteras.,MINISTERIO DE FOMENTO,"APPLUS NORCONTROL, S.L.U.",,"Coordinación en materia de seguridad y salud, en las actuaciones de conservación y explotación en la Red de Carreteras del Estado en Galicia. Coeficiente de mayoración de la puntuación económica: 1,5.",Abierto,2014-05-31 00:00:00,,670348.32,479299.05,71300000 (Servicios de ingeniería).,['71000000' '71300000'],boe_sample.csv
30139/136ACCA40401DIRECCIONGENERALDECARRETERAS20140531,boe,BOE-B-2014-19429,boe_2014_2024,Dirección General de Carreteras.,MINISTERIO DE FOMENTO,No disponible,,"Asistencia técnica en asesoramiento y supervisión especializada en cálculos estructurales de proyecto, así como del procedimiento constructivo del puente sobre la Bahía de Cádiz, tramo atirantado, procedimiento dovelas izadas con carros de izado. Provincia de Cádiz.",Negociado con publicidad,2014-05-31 00:00:00,,99986.66,,71300000 (Servicios de ingeniería).,['71000000' '71300000'],boe_sample.csv
V03/1412COMITEEJECUTIVODELAMANCOMUNIDADDELOSCANALESDELTAIBILLA20140606,boe,BOE-B-2014-20237,boe_2014_2024,Comité Ejecutivo de la Mancomunidad de los Canales del Taibilla.,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE",No disponible,,"Servicio de dirección, control y vigilancia de las obras correspondientes al proyecto 03/14 de ampliación del abastecimiento a Cabezo de Torres y pedanías cercanas (Mu/Murcia). Fondos Feder 2007-2013. Programa Operativo de Murcia.",Abierto,2014-06-06 00:00:00,,100411.29,,71520000 (Servicios de supervisión de obras).,['71000000' '71520000'],boe_sample.csv
201330020DIRECCIONGENERALDEFERROCARRILES20140607,boe,BOE-B-2014-20334,boe_2014_2024,Dirección General de Ferrocarriles,MINISTERIO DE FOMENTO,"TRN INGENIERÍA Y PLANIFICACIÓN DE INFRAESTRUCTURAS, S.A.",,Contrato de servicios para la redacción del Estudio Informativo de la línea ferroviaria Valencia-Alicante (Tren de la Costa) y Estudio de Viabilidad de la conexión ferroviaria de Torrevieja.,Abierto,2014-06-07 00:00:00,,1075760.0,689193.01,71311000 (Servicios de consultoría en ingeniería civil).,['71000000' '71311000'],boe_sample.csv
J1401112JUNTADECONTRATACIONDELMINISTERIODEINDUSTRIAENERGIAYTURISMO20140607,boe,BOE-B-2014-20341,boe_2014_2024,"Junta de Contratación del Ministerio de Industria, Energía y Turismo.","MINISTERIO DE INDUSTRIA, ENERGÍA Y TURISMO",No disponible,,"Servicio de apoyo para la medición, control y supervisión del espectro radioeléctrico.",Abierto,2014-06-07 00:00:00,,2108475.0,,71316000 (Servicios de consultoría en telecomunicaciones).,['71000000' '71316000'],boe_sample.csv
3047/146SSS002DIRECCIONGENERALDECARRETERAS20140610,boe,BOE-B-2014-20742,boe_2014_2024,Dirección General de Carreteras.,MINISTERIO DE FOMENTO,No disponible,,"Asesoramiento y coordinación en materia de seguridad y salud relativo a las obras de construcción en la Demarcación de Carreteras del Estado en Cantabria. Ponderación técnica: 0,30. Ponderación económica: 0,70.",Abierto,2014-06-10 00:00:00,,252997.06,,71311100 (Servicios de asistencia en ingeniería civil).,['71000000' '71311100'],boe_sample.csv
3032/14612SA4340TDIRECCIONGENERALDECARRETERAS20140610,boe,BOE-B-2014-20743,boe_2014_2024,Dirección General de Carreteras.,MINISTERIO DE FOMENTO,No disponible,,"Control y vigilancia de las obras: Autovía de Castilla A-62. Tramo: Fuentes de Oñoro-Frontera Portuguesa. Provincia de Salamanca. Ponderación técnica: 0,30. Ponderación económica: 0,70.",Abierto,2014-06-10 00:00:00,,1007930.0,,71311210 (Servicios de consultoría en materia de carreteras).,['71000000' '71311210'],boe_sample.csv
V11/1213COMITEEJECUTIVODELAMANCOMUNIDADDELOSCANALESDELTAIBILLA20140610,boe,BOE-B-2014-20757,boe_2014_2024,Comité Ejecutivo de la Mancomunidad de los Canales del Taibilla,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE","LABAQUA, S.A.",,Servicio destinado a la realización de análisis de aguas de consumo humano procedentes de los depósitos de varios núcleos y potabilizadoras en la zona 5.ª durante el período de mayo 2013 a abril 2015.,Abierto,2014-06-10 00:00:00,,790578.43,400815.36,71900000 (Servicios de laboratorio).,['71000000' '71900000'],boe_sample.csv
V07/1221COMITEEJECUTIVODELAMANCOMUNIDADDELOSCANALESDELTAIBILLA20140610,boe,BOE-B-2014-20767,boe_2014_2024,Comité Ejecutivo de la Mancomunidad de los Canales del Taibilla,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE","INCIMUR INGENIERÍA, S.L.",,"Servicio de dirección, control y vigilancia de las obras correspondientes al proyecto 07/12 de renovación del canal de Murcia segregación tramo I-Hms 0 al 45 (Mu/Molina de Segura). Programa Cohesión Feder 2007-2013.",Abierto,2014-06-10 00:00:00,,210281.61,115676.0,71520000 (Servicios de supervisión de obras).,['71000000' '71520000'],boe_sample.csv
452A6111303/2013CONFEDERACIONHIDROGRAFICADELDUERO20140610,boe,BOE-B-2014-20768,boe_2014_2024,Confederación Hidrográfica del Duero,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE","Denga, S.A., e Investigación y Proyectos Medioambiente, S.L. (IPROMA).",,"Servicio para la explotación parcial de los programas de seguimiento de las masas de agua superficiales de las categorías ""ríos"", ""lagos"" y ""embalses"", en aplicación del artículo 8 de la Directiva Marco del Agua en la cuenca hidrográfica del Duero.",Abierto,2014-06-10 00:00:00,,1651037.34,501076.81,71356200 (Servicios de asistencia técnica).,['71000000' '71356200'],boe_sample.csv
NODISPONIBLEDIPUTACIONFORALDEGIPUZKOA20140610,boe,BOE-B-2014-20799,boe_2014_2024,Diputación Foral de Gipuzkoa.,ADMINISTRACIÓN LOCAL,No disponible,,No disponible,Abierto,2014-06-10 00:00:00,,10710832.88,,45233141-9.,['45000000' '71000000' '45233141'],boe_sample.csv
131PD120SUBSECRETARIADELMINISTERIODEJUSTICIA20140616,boe,BOE-B-2014-21519,boe_2014_2024,Subsecretaría del Ministerio de Justicia,MINISTERIO DE JUSTICIA,"MILLA, MIRA Y NAVARRO ARQUITECTOS, S.L.",,Redacción del proyecto y dirección de las obras de construcción de la primera fase del Campus de Justicia de Valladolid.,Abierto,2014-06-16 00:00:00,,889386.34,562650.0,"71000000 (Servicios de arquitectura, construcción, ingeniería e inspección).",['71000000'],boe_sample.csv
NODISPONIBLEAYUNTAMIENTODEREDONDELA20140616,boe,BOE-B-2014-21557,boe_2014_2024,Ayuntamiento de Redondela.,ADMINISTRACIÓN LOCAL,No disponible,,No disponible,Abierto,2014-06-16 00:00:00,,54450000.0,,71240000-2.,['71000000' '71240000'],boe_sample.csv
0100DGT22865DIRECCIONGENERALDETRAFICO20140617,boe,BOE-B-2014-21732,boe_2014_2024,Dirección General de Tráfico,MINISTERIO DEL INTERIOR,"Ingeniería y Prevención de Riesgos, SL.",,Servicio de coordinación en materia de Seguridad y Salud durante la ejecución de obras e instalaciones para la gestión del tráfico.,Abierto,2014-06-17 00:00:00,,600000.0,363000.0,71317210 (Servicios de consultoría en salud y seguridad).,['71000000' '71317210'],boe_sample.csv
3064/14251BA0303DIRECCIONGENERALDECARRETERAS20140617,boe,BOE-B-2014-21736,boe_2014_2024,Dirección General de Carreteras.,MINISTERIO DE FOMENTO,No disponible,,"Ejecución de diversas operaciones de conservación y explotación en la carretera N-432 convencional, de Badajoz a Granada, entre los pp.kk. 0,00 (Badajoz) al 69,400 y sus tramos residuales. Carretera N-435 convencional, de Badajoz a Huelva, entre los pp.kk. 22,530 (La Albuera) al 104,410 (Límite Provincia con Huelva), y sus tramos residuales. Provincia de Badajoz. Ponderación técnica: 30. Ponderación económica: 70.",Abierto,2014-06-17 00:00:00,,6723562.08,,71300000 (Servicios de ingeniería).,['71000000' '71300000'],boe_sample.csv
3069/14251MU0306DIRECCIONGENERALDECARRETERAS20140617,boe,BOE-B-2014-21737,boe_2014_2024,Dirección General de Carreteras.,MINISTERIO DE FOMENTO,No disponible,,"Ejecución de diversas operaciones de conservación y explotación en la A-30, pp.kk. 151,0000 al 193,0260 (Puerto de la Cadena-Cartagena); MU-31, pp.kk. 0, 0000 al 5, 0566 (Enlace MU-30-Enlace A-30); CT-32, pp.kk. 2, 0710 al 9, 0130 (Enlace CT-34-Enlace AP-7R); CT-33, pp.kk. 0, 0000 al 2, 0330 (Enlace A-30-Puerto de Cartagena); CT-34, pp.kk. 0, 0000 al 9, 0130 (Enlace A-30-Int. N-343); N-343, pp.kk. 9, 0130 al 9, 0730 (Int. CT-34-Escombreras); N-345, pp.kk. 0, 000 al 7, 0390 (Int. N-332a-Portman); N-301A, pp.kk. 426, 0000 al 428, 0000 (Inicio tramo-Fin tramo); N-332A, pp.kk. 35, 0237 al 38, 0800 (Inicio tramo-Enlace AP-7N);"" N-343A, pp.kk. 3, 0500 al 6, 0450 (Enlace CT-34-Enlace CT-34). Provincia de Murcia. Ponderación técnica: 30. Ponderación económica: 70.",Abierto,2014-06-17 00:00:00,,9046170.88,,71300000 (Servicios de ingeniería).,['71000000' '71300000'],boe_sample.csv
3067/14251LO0204DIRECCIONGENERALDECARRETERAS20140617,boe,BOE-B-2014-21738,boe_2014_2024,Dirección General de Carreteras.,MINISTERIO DE FOMENTO,No disponible,,"Ejecución de diversas operaciones de conservación y explotación en la N-111 de Madrid a San Sebastián, desde la boca norte túnel de Piqueras a circunvalación sur de Logroño, del p.k. 263,850 al p.k. 324,150; N-113 de Soria a Pamplona desde L.P. con Navarra (Castejón) a L.P. Navarra, del p.k. 78, 900 al p.k. 82, 200; N-232 de Vinaroz a Santander, desde L.P. Navarra a circunvalación sur de Logroño (LO-20), del p.k. 330, 860 al 402, 700; N-232a, desde el enlace de El Redal (Ausejo) hasta travesía de Ausejo, del p.k. 375, 300 al 377, 900;"" N-232a, desde la travesía de Ausejo, hasta el enlace de Tudelilla, del p.k. 380, 000 al p.k. 380, 200. Provincia de La Rioja. Ponderación técnica: 30. Ponderación económica: 70.",Abierto,2014-06-17 00:00:00,,8443705.2,,71300000 (Servicios de ingeniería).,['71000000' '71300000'],boe_sample.csv
3066/14251HU0603DIRECCIONGENERALDECARRETERAS20140627,boe,BOE-B-2014-23122,boe_2014_2024,Dirección General de Carreteras.,MINISTERIO DE FOMENTO,No disponible,,"Ejecución de diversas operaciones de conservación y explotación en la N-240 de Tarragona a San Sebastián, pk. 118,400 al 158,000; N-II de Madrid a Francia por La Junquera, pk. 394, 400 al 431, 500; N-IIa travesía de Candasnos, pk. 408, 000 al 411, 000; A-2 Fraga a límite provincia de Lleida, pk. 431, 500 al 443, 701;"" N-211 de Guadalajara a Alcañiz y Lleida, pk. 318, 350 al 330, 350 y A-22 Autovía Lleida-Huesca, pk. 19, 270 al 57, 450. Provincia de Huesca. Ponderación técnica: 30. Ponderación económica: 70.",Abierto,2014-06-27 00:00:00,,9797102.64,,71300000 (Servicios de ingeniería).,['50200000' '71000000' '71300000'],boe_sample.csv
3062/14251B0406DIRECCIONGENERALDECARRETERAS20140627,boe,BOE-B-2014-23123,boe_2014_2024,Dirección General de Carreteras.,MINISTERIO DE FOMENTO,No disponible,,"Ejecución de diversas operaciones de conservación y explotación en la Autovía A-2 de límite de provincia de Lérida a Barcelona, pk. 530,722 al 604,435;"" Autovía N-II conexión con AP-7 en Martorell, pk. 585, 000 al 587, 100 y conexión A-2/AP-7 en Castellbisbal, pk. 0, 000 al 2, 400. Provincia de Barcelona. Ponderación técnica: 30. Ponderación económica: 70.",Abierto,2014-06-27 00:00:00,,20073162.96,,71300000 (Servicios de ingeniería).,['50200000' '71000000' '71300000'],boe_sample.csv
3068/14251MU0105DIRECCIONGENERALDECARRETERAS20140627,boe,BOE-B-2014-23124,boe_2014_2024,Dirección General de Carreteras.,MINISTERIO DE FOMENTO,No disponible,,"Ejecución de diversas operaciones de conservación y explotación en la A-7, pk. 598,0000 al 662,0890 (Enlace Alhama de Murcia-L.P. Almería-Murcia);"" A-91, pk. 0, 0250 al 17, 0980 (L.P. Almería-Murcia A-92N-Intersección A-7S) y N-342a, pk. 83, 0060 al 98, 0670 (acceso A-91-L.P. Almería-Murcia). Provincia de Murcia. Ponderación técnica: 30. Ponderación económica: 70.",Abierto,2014-06-27 00:00:00,,12611601.16,,71300000 (Servicios de ingeniería).,['50200000' '71000000' '71300000'],boe_sample.csv
3065/14251BA0405DIRECCIONGENERALDECARRETERAS20140627,boe,BOE-B-2014-23125,boe_2014_2024,Dirección General de Carreteras.,MINISTERIO DE FOMENTO,No disponible,,"Ejecución de diversas operaciones de conservación y explotación en la Autovía del Suroeste A-5 desde el pk. 301,830 (L.P. Cáceres) hasta el pk. 407,821 (frontera de Caya con Portugal). N-V, varios tramos: del pk. 330,975 al 338,550 (travesía de Trujillanos y conexión con travesía de Mérida), del pk. 343,230 al 345,300 (accesos a Calamonte), del pk. 373,065 al 373,815 (variante del río Guadajira) y del pk. 380,500 al 395,265 (travesías de Talavera la Real y Badajoz y conexiones). BA-20, del pk. 0,000 al 7,690 (Travesía de Badajoz) y N-430, del pk. 0,000 al 1,540 (Avda. Ricardo Carapeto y conexión con BA-20). Provincia de Badajoz. Ponderación técnica: 30. Ponderación económica: 70.",Abierto,2014-06-27 00:00:00,,10611534.05,,71300000 (Servicios de ingeniería).,['50200000' '71000000' '71300000'],boe_sample.csv
3070/14251MU0405DIRECCIONGENERALDECARRETERAS20140627,boe,BOE-B-2014-23126,boe_2014_2024,Dirección General de Carreteras.,MINISTERIO DE FOMENTO,No disponible,,"Ejecución de diversas operaciones de conservación y explotación en la A-30, pk. 121,0440 al 151,0000 (Enlace Archena-Puerto de la Cadena); A-7, pk. 553, 0490 al 567, 0329 (L.P. Alicante-A-30); A-7, pk. 570, 030 al 598, 0000 (Enlace A-30-Enlace Alhama de Murcia); MU-30, pk. 0, 000 al 9, 1240 (Enlace A-7-Enlace A-30); Reguerón, pk. 0, 0000 al 13, 0500 (Enlace A-30-Fin tramo); N-301A, pk. 377, 0580 al 378, 0338 (Enlace A-30-Fin tramo);"" N-344, pk. 4, 0520 al 5, 0500 (Enlace N-344C-Fin tramo) y N-344, pk. 8, 0640 al 9, 0800 (Inicio tramo-Molina de Segura). Provincia de Murcia.",Abierto,2014-06-27 00:00:00,,13189289.04,,71300000 (Servicios de ingeniería).,['50200000' '71000000' '71300000'],boe_sample.csv
301/14251TE0205DIRECCIONGENERALDECARRETERAS20140627,boe,BOE-B-2014-23127,boe_2014_2024,Dirección General de Carreteras.,MINISTERIO DE FOMENTO,No disponible,,"Ejecución de diversas operaciones de conservación y explotación en la A-23 (autovía Mudéjar), tramo Santa Eulalia del Campo-límite de las provincias de Teruel y Zaragoza; N-234, tramo Santa Eulalia del Campo-límite de las provincias de Teruel y Zaragoza;"" N-211, tramos Monreal del Campo a intersección con N-234 (Monreal del Campo) e intersección con N-234 (Caminreal) a Montalbán. Provincia de Teruel. Ponderación técnica: 30. Ponderación económica: 70.",Abierto,2014-06-27 00:00:00,,11301947.4,,71300000 (Servicios de ingeniería).,['50200000' '71000000' '71300000'],boe_sample.csv
03000514014PRESIDENCIADELACONFEDERACIONHIDROGRAFICADELSEGURA20140627,boe,BOE-B-2014-23133,boe_2014_2024,Presidencia de la Confederación Hidrográfica del Segura.,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE","TÉCNICAS REUNIDAS, S.A.",,"Realización de las tareas correspondientes al proceso de planificación hidrológica, preparación, realización y publicación de propuestas del Plan Hidrológico de la cuenca del Segura 2015/2021 y definición de su programa de medidas.",Abierto,2014-06-27 00:00:00,,375007.56,187777.36,71310000 (Servicios de consultoría en ingeniería y construcción).,['71000000' '71310000'],boe_sample.csv
3071/14251PO0305DIRECCIONGENERALDECARRETERAS20140628,boe,BOE-B-2014-23271,boe_2014_2024,Dirección General de Carreteras.,MINISTERIO DE FOMENTO,No disponible,,"Ejecución de diversas operaciones de conservación y explotación en las Autovías: A-52, Benavente-Porriño, p.k. 267,1 al 306,1; A-55, Vigo-Tui, p.k. 0, 0 al 32, 0; Segundo Cinturón de Vigo, Puxeiros-Enl. Primer Cinturón, p.k. 2, 0 al 13, 4. Carretera: N-120, Logroño-Porriño, p.k. 609, 9 al 653, 4; N-550, A Coruña-Porriño (Enl. A-52), p.k. 142, 2 al 155, 8; N-551, accesos a Tui, p.k. 0, 0 al 2, 0; N-552, Redondela-Vigo, p.k. 0, 0 al 9, 825; N-555, Int. N-550-Aeropuerto de Peinador, p.k. 0, 0 al 6, 92;"" N-559. Enlace Covelo A-52-Int. N-120, p.k. 0, 0 al 5, 2. Provincia de Pontevedra. Ponderación técnica: 30. Ponderación económica: 70.",Abierto,2014-06-28 00:00:00,,15644612.28,,71300000 (Servicios de ingeniería).,['71000000' '71300000'],boe_sample.csv
